,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
884,51,19,5,14,4,3,9,6,2,32003000101,7174,3905,3269,1860,4495,819,972,888,2479,2016,454,365,3881,3525,23024,1.435722421,4996.787607,14.862,-4.138,6.375,-2.625,8.802,3.802,9.987,-4.013,3.603,-0.397,3.8089999999999997,0.809,11.228,5.228,3.5780000000000003,1.578,"Census Tract 1.01, Clark County, Nevada"
885,62,29,10,12,3,8,7,7,5,32003000103,5923,3131,2792,1678,3733,512,995,683,2018,1715,118,394,2854,3369,25316,0.501507708,11810.386779999999,21.165,-7.835,6.837999999999999,-0.162,13.574000000000002,3.574,15.202,3.202,3.9210000000000003,0.9209999999999999,6.915,-1.085,6.455,-0.545,6.614,1.614,"Census Tract 1.03, Clark County, Nevada"
886,201,43,10,95,12,24,27,12,24,32003000105,3981,1961,2020,1064,2348,569,409,655,1329,1019,223,346,1448,2982,26345,0.785602062,5067.451058,41.828,-1.172,23.429000000000002,-3.571,32.499,22.499000000000002,31.495,-63.505,13.224,1.224,23.79,-0.21,34.801,22.801,18.480999999999998,-5.519,"Census Tract 1.05, Clark County, Nevada"
887,80,11,4,18,3,9,13,28,5,32003000106,4113,2274,1839,824,2229,1060,579,245,1215,1014,480,580,2491,1755,18427,0.545084742,7545.615728,15.65,4.65,18.805999999999997,5.806,-0.434,-4.434,15.207,-2.793,7.197,4.197,4.467,-4.533,11.915999999999999,-16.084,8.193,3.193,"Census Tract 1.06, Clark County, Nevada"
888,99,22,22,27,3,21,15,11,4,32003000107,3766,1988,1778,845,2389,532,416,429,1297,1092,275,257,1871,2005,20406,0.48202229,7812.916701,34.525,12.525,10.118,-4.882,13.020999999999999,-8.979,19.26,-7.74,8.306000000000001,5.306,8.565,-12.435,11.76,0.76,9.776,5.776,"Census Tract 1.07, Clark County, Nevada"
889,22,8,2,5,1,4,5,1,2,32003000108,3626,1767,1859,1163,2121,342,588,575,1024,1097,155,187,1994,1744,21374,0.363891632,9964.50504,6.6129999999999995,-1.3869999999999998,2.688,-2.312,3.765,1.765,5.061,0.061,0.5579999999999999,-0.442,2.497,-1.5030000000000001,4.814,3.8139999999999996,2.7910000000000004,0.7909999999999999,"Census Tract 1.08, Clark County, Nevada"
890,17,9,2,2,4,1,1,3,0,32003000109,4068,2304,1764,952,2599,517,581,371,1541,1058,182,335,1951,2430,18185,0.36109779700000005,11265.64614,9.883,0.883,4.515,3.515,5.051,3.051,2.987,0.987,-0.168,-4.168,1.776,0.7759999999999999,4.297,1.297,3.035,3.035,"Census Tract 1.09, Clark County, Nevada"
891,29,9,3,4,1,1,8,8,2,32003000201,3921,2170,1751,1141,2272,508,797,344,1111,1161,262,246,1124,3151,20373,0.841591894,4659.027762,6.694,-2.306,6.004,-1.996,2.342,-0.6579999999999999,6.32,2.32,1.7719999999999998,0.772,2.291,1.291,7.228,-0.772,2.035,0.035,"Census Tract 2.01, Clark County, Nevada"
892,139,14,5,18,4,15,12,15,80,32003000203,4199,1961,2238,1094,2644,461,411,683,1341,1303,209,252,1831,2529,20555,0.7874140390000001,5332.645584000001,22.467,8.467,12.502,0.502,-10.835999999999999,-15.835999999999999,6.301,-11.699000000000002,11.171,7.171,33.161,18.160999999999998,13.944,-1.056,11.412,-68.58800000000001,"Census Tract 2.03, Clark County, Nevada"
893,123,20,16,33,6,9,26,25,22,32003000204,1102,548,554,218,662,222,118,100,340,322,90,132,789,364,27049,0.668578745,1648.272561,28.038,8.038,18.407,-7.593,4.595,-11.405,23.756999999999998,-9.243,11.220999999999998,5.221,15.847000000000001,6.847,23.291,-1.709,5.657,-16.343,"Census Tract 2.04, Clark County, Nevada"
894,224,41,16,150,28,9,9,11,4,32003000301,2675,1460,1215,610,1849,216,306,304,1059,790,95,121,756,2000,21100,1.4076778909999998,1900.292686,64.89,23.89,36.935,27.935,52.832,36.832,25.892,-124.10799999999999,14.702,-13.298,23.592,14.592,35.296,24.296,6.556,2.556,"Census Tract 3.01, Clark County, Nevada"
895,46,17,5,5,1,4,3,7,5,32003000302,4937,2273,2664,1486,3003,448,714,772,1375,1628,184,264,1249,3939,16932,0.89158556,5537.3261090000005,10.972000000000001,-6.028,5.811,2.8110000000000004,6.452000000000001,1.452,7.45,2.45,3.034,2.0340000000000003,3.318,-0.682,3.1439999999999997,-3.8560000000000003,3.38,-1.62,"Census Tract 3.02, Clark County, Nevada"
896,105,9,16,15,5,4,15,28,4,32003000401,2390,1580,810,326,1782,282,186,140,1194,588,200,82,1083,1357,11918,0.36057540000000005,6628.294657,25.697,16.697,18.084,3.0839999999999996,0.19899999999999998,-15.800999999999998,14.482999999999999,-0.517,8.417,3.417,5.356,1.3559999999999999,13.355,-14.645,1.1320000000000001,-2.8680000000000003,"Census Tract 4.01, Clark County, Nevada"
897,117,29,27,14,9,6,14,23,4,32003000402,2485,1307,1178,584,1716,185,270,314,929,787,108,77,840,1689,15929,0.533872335,4654.670859000001,35.64,6.64,15.679,1.679,15.389000000000001,-11.610999999999999,23.47,9.47,9.533,0.5329999999999999,9.238,3.238,13.247,-9.753,2.9219999999999997,-1.078,"Census Tract 4.02, Clark County, Nevada"
898,11,3,4,0,0,0,1,2,0,32003000403,2213,1159,1054,368,1296,549,120,248,749,547,290,259,1070,1282,15284,0.252832049,8752.846055,5.957000000000001,2.957,1.831,0.831,1.264,-2.736,0.114,0.114,-0.22699999999999998,-0.22699999999999998,0.23800000000000002,0.23800000000000002,1.2309999999999999,-0.769,-0.057,-0.057,"Census Tract 4.03, Clark County, Nevada"
899,24,14,1,7,0,3,3,2,1,32003000510,5230,2697,2533,1449,3460,321,744,705,1826,1634,127,194,1629,3805,23602,0.441823264,11837.3124,9.501,-4.499,2.468,-0.532,5.68,4.68,3.992,-3.008,-0.10400000000000001,-0.10400000000000001,2.322,-0.6779999999999999,4.105,2.105,2.765,1.765,"Census Tract 5.10, Clark County, Nevada"
900,16,3,1,1,1,1,5,4,1,32003000513,3720,1679,2041,1105,2117,498,477,628,968,1149,234,264,2671,1084,21082,0.511261806,7276.115589,3.847,0.847,3.318,-1.682,-0.894,-1.8940000000000001,3.784,2.784,0.705,-0.295,1.321,0.321,4.44,0.44,1.511,0.511,"Census Tract 5.13, Clark County, Nevada"
901,23,7,4,2,2,3,2,4,2,32003000514,6482,3245,3237,2360,3562,560,1247,1113,1703,1859,295,265,3514,3405,21434,0.7386555140000001,8775.403247,6.704,-0.29600000000000004,4.263999999999999,2.2640000000000002,3.056,-0.9440000000000001,5.101,3.1010000000000004,0.948,-1.052,2.3,-0.7,2.577,-1.423,1.9669999999999999,-0.033,"Census Tract 5.14, Clark County, Nevada"
902,62,22,6,8,1,7,5,3,15,32003000515,5579,2838,2741,1828,3270,481,947,881,1640,1630,251,230,2521,3164,19156,0.5171877020000001,10787.186109999999,13.187000000000001,-8.812999999999999,3.9610000000000003,-1.0390000000000001,9.083,3.083,8.729,0.7290000000000001,2.742,1.742,8.426,1.426,4.803999999999999,1.804,3.998,-11.002,"Census Tract 5.15, Clark County, Nevada"
903,17,5,2,5,2,1,2,1,3,32003000516,5936,3195,2741,1637,3857,442,677,960,2281,1576,237,205,3273,2937,16939,0.70719398,8393.736609,9.257,4.257,3.292,1.2919999999999998,2.6289999999999996,0.629,-0.861,-5.861000000000001,0.6409999999999999,-1.359,1.9509999999999998,0.951,3.9130000000000003,2.9130000000000003,0.473,-2.5269999999999997,"Census Tract 5.16, Clark County, Nevada"
904,42,15,3,7,1,4,6,7,4,32003000517,4710,2438,2272,1461,2840,409,743,718,1518,1322,177,232,2755,2254,24269,0.517431333,9102.657108,8.7,-6.3,5.55,-0.45,5.572,2.572,8.009,1.0090000000000001,2.1519999999999997,1.1520000000000001,3.447,-0.5529999999999999,5.85,-1.15,4.418,0.418,"Census Tract 5.17, Clark County, Nevada"
905,53,11,1,16,2,1,8,15,7,32003000518,5797,3011,2786,1595,3619,583,628,967,2077,1542,306,277,3361,2711,21748,0.7064773740000001,8205.499864,8.515,-2.485,10.940999999999999,2.9410000000000003,3.444,2.444,4.444,-11.556,3.735,1.735,6.337999999999999,5.337999999999999,9.715,-5.285,0.415,-6.585,"Census Tract 5.18, Clark County, Nevada"
906,70,23,4,26,3,14,6,4,8,32003000519,4376,2219,2157,1275,2769,332,724,551,1321,1448,174,158,2040,2411,20233,0.513755254,8517.674445999999,17.734,-5.266,8.281,2.281,14.312000000000001,10.312000000000001,11.952,-14.048,3.813,0.813,7.627999999999999,-6.372000000000001,8.705,4.705,9.006,1.006,"Census Tract 5.19, Clark County, Nevada"
907,187,18,12,19,19,7,22,69,13,32003000520,2045,983,1062,578,1237,230,295,283,585,652,103,127,1026,1037,19162,0.22076896699999998,9263.077264,27.425,9.425,43.103,21.103,2.0140000000000002,-9.986,33.219,14.219000000000001,20.46,1.46,13.17,6.17,28.456,-40.544000000000004,14.189,1.189,"Census Tract 5.20, Clark County, Nevada"
908,33,14,2,5,2,0,7,5,0,32003000521,3253,1585,1668,961,2067,225,383,578,1080,987,122,103,1199,2239,17557,0.311125753,10455.57937,5.547999999999999,-8.452,4.448,-2.552,6.659,4.659,7.794,2.7939999999999996,1.166,-0.8340000000000001,1.008,1.008,7.728,2.728,2.385,2.385,"Census Tract 5.21, Clark County, Nevada"
909,18,6,1,6,0,1,1,3,2,32003000522,2559,1291,1268,859,1492,208,393,466,799,693,99,109,837,1810,17195,0.246342444,10387.97847,4.626,-1.374,3.678,2.678,2.943,1.943,1.422,-4.578,-0.142,-0.142,1.5530000000000002,0.5529999999999999,1.305,-1.695,0.539,-1.4609999999999999,"Census Tract 5.22, Clark County, Nevada"
910,38,8,3,5,2,7,9,5,2,32003000523,2653,1399,1254,1016,1456,181,533,483,764,692,102,79,894,1906,19363,0.350769564,7563.37001,5.879,-2.121,5.3870000000000005,-3.613,5.002,2.002,8.461,3.4610000000000003,2.906,0.9059999999999999,2.6639999999999997,-4.336,8.036,3.036,5.691,3.6910000000000003,"Census Tract 5.23, Clark County, Nevada"
911,11,4,0,1,0,0,1,2,2,32003000524,2048,1031,1017,612,1221,215,362,250,598,623,71,144,898,1163,20605,0.27737888,7383.402816,2.759,-1.2409999999999999,2.5469999999999997,1.547,0.5329999999999999,0.5329999999999999,1.3430000000000002,0.34299999999999997,-0.204,-0.204,0.9,0.9,1.051,-0.9490000000000001,0.51,-1.49,"Census Tract 5.24, Clark County, Nevada"
912,10,3,0,1,2,0,2,1,1,32003000525,2618,1348,1270,598,1715,305,295,303,920,795,133,172,882,1779,19530,0.248120444,10551.32724,5.393,2.3930000000000002,2.853,0.853,1.331,1.331,0.6559999999999999,-0.344,-0.521,-2.521,1.3230000000000002,1.3230000000000002,3.089,2.089,1.266,0.266,"Census Tract 5.25, Clark County, Nevada"
913,5,2,2,1,1,1,0,0,1,32003000526,2858,1560,1298,957,1684,217,544,413,921,763,95,122,1379,1642,22086,0.24966292199999998,11447.43471,4.773,2.773,1.5190000000000001,1.5190000000000001,1.6230000000000002,-0.377,0.544,-0.456,-1.078,-2.0780000000000003,1.29,0.29,1.176,1.176,1.255,0.255,"Census Tract 5.26, Clark County, Nevada"
914,3,1,0,0,0,0,1,2,0,32003000527,3787,1834,1953,1202,2367,218,541,661,1210,1157,83,135,2232,1585,25300,0.295818733,12801.758590000001,4.078,3.0780000000000003,1.528,0.528,-1.4809999999999999,-1.4809999999999999,-0.41100000000000003,-0.41100000000000003,-1.216,-1.216,0.7979999999999999,0.7979999999999999,1.405,-0.595,0.7090000000000001,0.7090000000000001,"Census Tract 5.27, Clark County, Nevada"
915,3,2,0,0,0,1,0,1,0,32003000528,3407,1659,1748,1310,1958,139,596,714,988,970,75,64,2116,1352,20554,0.225607599,15101.441659999999,2.149,0.149,1.526,1.526,0.9,0.9,0.051,0.051,-1.6369999999999998,-1.6369999999999998,0.662,-0.33799999999999997,0.8190000000000001,-0.18100000000000002,0.489,0.489,"Census Tract 5.28, Clark County, Nevada"
916,33,11,2,7,0,1,5,5,1,32003000600,2510,1415,1095,437,1709,364,169,268,1017,692,229,135,1146,1549,16450,0.24735827800000001,10147.22457,7.343,-3.657,4.117,-0.883,4.995,2.995,3.4410000000000003,-3.5589999999999997,1.571,1.571,1.777,0.777,5.485,0.485,0.5660000000000001,-0.434,"Census Tract 6, Clark County, Nevada"
917,546,241,227,77,38,45,33,40,3,32003000700,4157,3223,934,123,3842,192,96,27,2995,847,132,60,1808,2609,14378,0.570947409,7280.880755,254.482,13.482000000000001,22.74,-10.26,158.36700000000002,-68.633,133.756,56.756,46.123999999999995,8.124,58.299,13.299000000000001,20.183,-19.817,-1.7369999999999999,-4.737,"Census Tract 7, Clark County, Nevada"
918,102,10,5,3,3,6,5,15,9,32003000800,2079,1345,734,329,1270,480,206,123,758,512,381,99,875,1394,17775,0.277472702,7492.628941,10.087,0.087,9.915,4.915,3.55,-1.45,6.506,3.5060000000000002,4.191,1.1909999999999998,4.5680000000000005,-1.432,6.611000000000001,-8.389,5.118,-3.8819999999999997,"Census Tract 8, Clark County, Nevada"
919,197,32,50,59,14,22,9,16,4,32003000900,1405,829,576,48,1221,136,20,28,700,521,109,27,888,625,32474,0.27430512,5122.033445,71.048,39.048,17.423,8.423,29.943,-20.057000000000002,28.533,-30.467,13.065999999999999,-0.934,17.938,-4.062,12.856,-3.1439999999999997,7.516,3.516,"Census Tract 9, Clark County, Nevada"
920,194,45,16,44,8,16,38,33,34,32003001003,3900,1759,2141,627,2415,858,287,340,1096,1319,376,482,2229,2022,30261,1.000256715,3898.999067,40.174,-4.8260000000000005,22.645,-15.355,11.227,-4.773,31.631,-12.369000000000002,17.588,9.588,27.389,11.389000000000001,38.845,5.845,13.859000000000002,-20.141,"Census Tract 10.03, Clark County, Nevada"
921,235,75,26,74,14,25,33,45,18,32003001004,7682,4254,3428,1662,4463,1557,1168,494,2371,2092,715,842,3724,4324,24667,1.079875228,7113.7848189999995,58.037,-16.963,36.153,3.153,38.271,12.270999999999999,54.07899999999999,-19.921,18.214000000000002,4.2139999999999995,24.143,-0.857,35.59,-9.41,19.73,1.73,"Census Tract 10.04, Clark County, Nevada"
922,75,13,6,5,1,6,7,3,39,32003001005,1742,874,868,382,1003,357,193,189,511,492,170,187,1282,516,44750,1.270039421,1371.610968,11.147,-1.8530000000000002,2.741,-4.2589999999999995,-0.5589999999999999,-6.559,3.9189999999999996,-1.081,6.375,5.375,16.512999999999998,10.513,7.886,4.886,4.625,-34.375,"Census Tract 10.05, Clark County, Nevada"
923,186,35,19,32,10,26,16,41,41,32003001006,3864,1948,1916,645,2387,832,363,282,1302,1085,283,549,2639,1538,34396,0.867150313,4455.974867,40.778,5.778,28.079,12.079,10.35,-8.65,29.594,-2.406,14.99,4.99,25.689,-0.311,19.194000000000003,-21.805999999999997,21.105,-19.895,"Census Tract 10.06, Clark County, Nevada"
924,325,86,92,98,30,32,41,34,9,32003001100,2555,1409,1146,426,1705,424,224,202,949,756,236,188,1120,1573,19722,0.520731348,4906.560763,141.82,55.82,33.029,-7.971,51.63399999999999,-40.366,49.88,-48.12,35.123000000000005,5.122999999999999,51.946000000000005,19.945999999999998,48.292,14.292,-1.319,-10.319,"Census Tract 11, Clark County, Nevada"
925,144,36,34,36,4,26,11,11,17,32003001200,3865,2120,1745,852,2387,626,396,456,1389,998,335,291,2519,1461,26158,0.7024078579999999,5502.501086,48.872,12.872,10.710999999999999,-0.289,22.281,-11.719000000000001,23.068,-12.932,12.196,8.196,16.314,-9.686,8.86,-2.14,10.481,-6.519,"Census Tract 12, Clark County, Nevada"
926,81,30,10,20,5,8,5,11,3,32003001300,5422,2949,2473,1380,3551,491,853,527,1830,1721,266,225,3098,2655,28395,0.6897653290000001,7860.644447,22.903000000000002,-7.097,8.856,3.8560000000000003,14.16,4.16,14.699000000000002,-5.301,5.78,0.78,7.102,-0.898,8.623,-2.377,6.902,3.9019999999999997,"Census Tract 13, Clark County, Nevada"
927,58,19,2,12,0,3,11,6,8,32003001401,2761,1438,1323,464,1717,580,197,267,921,796,320,260,1384,1500,19579,0.43181009,6394.014548,9.095,-9.905,5.65,-5.35,6.735,4.735,8.932,-3.068,3.875,3.875,5.309,2.309,9.718,3.718,2.7460000000000004,-5.254,"Census Tract 14.01, Clark County, Nevada"
928,71,10,4,8,1,4,22,11,13,32003001402,4345,2266,2079,1176,2592,577,607,569,1400,1192,259,318,2183,2221,20104,0.674501166,6441.797613000001,10.193999999999999,0.19399999999999998,7.781000000000001,-14.219000000000001,-3.234,-7.234,14.274000000000001,6.274,6.787999999999999,5.787999999999999,7.718,3.718,16.838,5.837999999999999,2.8289999999999997,-10.171,"Census Tract 14.02, Clark County, Nevada"
929,47,4,2,7,1,2,22,12,2,32003001501,2844,1350,1494,487,1860,497,187,300,831,1029,332,165,955,2084,19785,0.389757002,7296.854164,5.989,1.989,7.68,-14.32,-3.9389999999999996,-5.939,12.414000000000001,5.414,4.754,3.7539999999999996,3.44,1.44,18.337,6.337000000000001,2.487,0.48700000000000004,"Census Tract 15.01, Clark County, Nevada"
930,12,4,1,0,0,0,2,3,0,32003001502,3793,2008,1785,699,2105,989,299,400,1181,924,528,461,2305,1543,17221,0.521859539,7268.239287,3.2430000000000003,-0.757,3.0869999999999997,1.087,2.1630000000000003,1.163,1.43,1.43,-0.109,-0.109,-0.981,-0.981,1.7519999999999998,-1.248,0.825,0.825,"Census Tract 15.02, Clark County, Nevada"
931,31,9,2,6,0,1,12,7,0,32003001607,3907,2029,1878,947,2228,732,403,544,1213,1015,413,319,2488,1518,18835,0.559360097,6984.767098,6.569,-2.431,5.167000000000001,-6.832999999999999,1.3,-0.7,7.303999999999999,1.304,1.932,1.932,1.735,0.735,9.006,2.006,1.12,1.12,"Census Tract 16.07, Clark County, Nevada"
932,31,12,4,1,1,1,12,1,0,32003001608,1701,880,821,286,1060,355,152,134,591,469,137,218,765,1015,18419,0.497469079,3419.307996,6.843,-5.157,2.353,-9.647,4.802,0.802,8.588,7.587999999999999,2.307,1.307,1.574,0.574,8.713,7.712999999999999,1.72,1.72,"Census Tract 16.08, Clark County, Nevada"
933,22,8,2,6,1,3,5,3,1,32003001609,4019,1989,2030,877,2611,531,365,512,1404,1207,220,311,2069,2092,25328,0.5070332160000001,7926.502398999999,9.283999999999999,1.284,3.2119999999999997,-1.788,2.524,0.524,3.8710000000000004,-2.129,1.3969999999999998,0.397,2.031,-0.9690000000000001,5.455,2.455,3.111,2.1109999999999998,"Census Tract 16.09, Clark County, Nevada"
934,44,14,4,11,3,2,8,9,1,32003001610,3003,1534,1469,823,1848,332,428,395,940,908,166,166,1549,1534,24834,0.458124111,6554.992259000001,10.337,-3.6630000000000003,7.47,-0.53,6.551,2.551,9.652999999999999,-1.347,3.037,0.037000000000000005,3.614,1.614,8.669,-0.331,2.603,1.6030000000000002,"Census Tract 16.10, Clark County, Nevada"
935,17,4,1,1,1,2,5,3,3,32003001611,4456,2182,2274,1099,2787,570,564,535,1365,1422,253,317,2705,1876,26648,0.560999487,7942.966272,6.692,2.6919999999999997,2.44,-2.56,-1.4880000000000002,-2.488,3.153,2.153,0.7,-0.3,2.451,0.451,5.184,2.184,2.497,-0.503,"Census Tract 16.11, Clark County, Nevada"
936,65,20,5,8,3,6,9,21,4,32003001612,6728,3156,3572,1595,4409,724,700,895,2185,2224,271,453,3210,3838,21499,0.492804965,13652.45985,15.517000000000001,-4.4830000000000005,12.274000000000001,3.2739999999999996,6.617999999999999,1.618,13.969000000000001,5.968999999999999,3.9810000000000003,0.981,4.356,-1.6440000000000001,10.126,-10.874,7.747999999999999,3.748,"Census Tract 16.12, Clark County, Nevada"
937,17,2,1,4,1,1,6,3,0,32003001613,3841,1846,1995,1018,2551,272,429,589,1313,1238,104,168,2141,1787,23598,0.489524255,7846.393639,6.837000000000001,4.837,3.1889999999999996,-2.8110000000000004,-1.264,-2.2640000000000002,2.41,-1.59,0.905,-0.095,1.252,0.252,5.934,2.9339999999999997,1.271,1.271,"Census Tract 16.13, Clark County, Nevada"
938,122,35,8,13,5,13,16,17,25,32003001706,3381,1556,1825,497,1724,1160,184,313,876,848,496,664,2140,1367,29539,0.7541884040000001,4482.964709000001,18.768,-16.232,11.592,-4.408,13.512,5.5120000000000005,20.529,7.529,10.235,5.235,15.450999999999999,2.451,15.742,-1.258,13.219000000000001,-11.780999999999999,"Census Tract 17.06, Clark County, Nevada"
939,35,9,4,5,1,4,3,3,5,32003001707,1563,802,761,263,930,370,143,120,458,472,201,169,849,758,21516,0.380645377,4106.184117,8.306000000000001,-0.6940000000000001,3.435,0.435,4.4110000000000005,0.41100000000000003,4.317,-0.6829999999999999,2.556,1.556,3.5380000000000003,-0.462,2.8539999999999996,-0.146,3.1710000000000003,-1.829,"Census Tract 17.07, Clark County, Nevada"
940,9,6,2,1,0,1,1,1,0,32003001708,3691,1827,1864,905,2173,613,434,471,1087,1086,306,307,2298,1447,25254,0.380933409,9689.357545,6.002999999999999,0.003,1.193,0.193,1.798,-0.20199999999999999,1.297,0.297,-0.599,-0.599,1.0,-0.0,1.445,0.445,0.7020000000000001,0.7020000000000001,"Census Tract 17.08, Clark County, Nevada"
941,65,16,8,11,1,11,5,14,5,32003001709,1605,842,763,265,1020,320,171,94,508,512,163,157,1181,503,26899,0.40121883,4000.310751,15.831,-0.16899999999999998,8.982000000000001,3.9819999999999998,6.359,-1.641,12.154000000000002,1.1540000000000001,5.584,4.584,5.499,-5.501,4.157,-9.843,8.755,3.755,"Census Tract 17.09, Clark County, Nevada"
942,48,13,4,12,4,3,13,9,1,32003001710,4201,2137,2064,871,2686,644,444,427,1357,1329,336,308,1683,2858,21702,0.558322254,7524.328412000001,12.972999999999999,-0.027000000000000003,7.782,-5.218,5.052,1.052,11.218,-0.782,3.446,-0.5539999999999999,4.314,1.314,13.447000000000001,4.447,4.89,3.89,"Census Tract 17.10, Clark County, Nevada"
943,90,23,3,12,3,12,8,10,30,32003001711,3723,2025,1698,491,2175,1057,222,269,1239,936,564,493,2073,1784,22759,0.4671005999999999,7970.445769,14.279000000000002,-8.721,8.692,0.6920000000000001,7.327999999999999,4.328,11.284,-0.716,5.8260000000000005,2.826,13.109000000000002,1.109,10.187000000000001,0.187,12.948,-17.052,"Census Tract 17.11, Clark County, Nevada"
944,52,16,9,4,4,4,11,4,6,32003001712,4022,1581,2441,665,2340,1017,273,392,948,1392,360,657,2155,2100,24697,0.592801177,6784.7368670000005,16.217,0.217,3.7939999999999996,-7.206,4.9030000000000005,-4.0969999999999995,13.074000000000002,9.074,4.067,0.067,6.2589999999999995,2.259,10.259,6.2589999999999995,5.816,-0.184,"Census Tract 17.12, Clark County, Nevada"
945,23,9,2,7,1,3,0,2,0,32003001713,3351,1617,1734,727,1943,681,327,400,972,971,318,363,2273,1186,24071,0.5483152579999999,6111.447655,7.8389999999999995,-1.161,3.2089999999999996,3.2089999999999996,5.164,3.1639999999999997,2.53,-4.47,0.723,-0.27699999999999997,1.444,-1.556,1.079,-0.9209999999999999,3.0389999999999997,3.0389999999999997,"Census Tract 17.13, Clark County, Nevada"
946,22,10,2,7,2,3,0,4,1,32003001714,3634,1905,1729,967,2178,489,512,455,1224,954,169,320,2395,1302,27238,0.491824265,7388.818029000001,9.562999999999999,-0.43700000000000006,4.3469999999999995,4.3469999999999995,4.9910000000000005,2.991,3.46,-3.54,0.546,-1.454,2.334,-0.6659999999999999,1.921,-2.079,2.656,1.656,"Census Tract 17.14, Clark County, Nevada"
947,16,5,1,3,0,2,2,2,1,32003001715,2619,1302,1317,577,1735,307,220,357,969,766,113,194,1061,1654,24216,0.260510462,10053.33904,5.989,0.9890000000000001,2.177,0.177,1.6740000000000002,0.674,0.9420000000000001,-2.0580000000000003,0.139,0.139,1.456,-0.544,2.366,0.366,2.023,1.023,"Census Tract 17.15, Clark County, Nevada"
948,31,12,2,6,0,2,8,0,3,32003001716,1803,1058,745,303,1263,237,170,133,743,520,145,92,831,1098,23072,0.319386408,5645.199524000001,6.581,-5.419,1.7469999999999999,-6.252999999999999,5.525,3.525,4.965,-1.035,1.705,1.705,2.7510000000000003,0.7509999999999999,6.894,6.894,1.68,-1.32,"Census Tract 17.16, Clark County, Nevada"
949,98,24,16,9,0,13,22,13,15,32003001717,1355,606,749,123,765,467,72,51,300,465,234,233,1105,316,37991,0.534591643,2534.644933,21.32,-2.68,6.122000000000001,-15.878,6.0729999999999995,-9.927,21.561999999999998,12.562000000000001,9.231,9.231,10.288,-2.7119999999999997,14.83,1.83,9.067,-5.933,"Census Tract 17.17, Clark County, Nevada"
950,38,15,4,7,0,5,8,6,2,32003001718,2752,1595,1157,754,1808,190,534,220,932,876,129,61,966,1922,22919,0.27671555600000003,9945.230545,9.474,-5.526,4.636,-3.364,6.051,2.051,8.633,1.633,1.909,1.909,3.188,-1.8119999999999998,6.819,0.8190000000000001,3.505,1.505,"Census Tract 17.18, Clark County, Nevada"
951,53,14,9,4,6,8,16,9,2,32003001801,6673,3289,3384,1365,4106,1202,666,699,1973,2133,650,552,3707,3599,24197,0.790293589,8443.697494,17.98,3.98,7.004,-8.996,5.212000000000001,-3.7880000000000003,14.552,10.552,4.664,-1.3359999999999999,5.607,-2.3930000000000002,16.864,7.864,8.027000000000001,6.027,"Census Tract 18.01, Clark County, Nevada"
952,57,21,4,8,3,7,3,7,12,32003001803,2829,1405,1424,651,1869,309,294,357,951,918,160,149,1315,1567,28386,0.368931809,7668.083715000001,12.765,-8.235,5.945,2.945,9.978,5.978,8.387,0.387,3.08,0.08,7.917000000000001,0.917,5.343,-1.6569999999999998,6.419,-5.581,"Census Tract 18.03, Clark County, Nevada"
953,27,7,2,4,0,1,15,2,0,32003001804,3655,2070,1585,753,2560,342,509,244,1414,1146,147,195,1666,2070,25701,0.37715810200000005,9690.896153,6.648,-0.35200000000000004,2.146,-12.854000000000001,2.539,0.539,5.711,1.7109999999999999,1.6440000000000001,1.6440000000000001,2.355,1.355,12.866,10.866,2.42,2.42,"Census Tract 18.04, Clark County, Nevada"
954,75,29,7,10,4,10,8,9,9,32003001901,5298,2996,2302,1110,3645,543,734,376,1905,1740,357,186,3343,2053,19405,0.521886566,10151.631309999999,19.394000000000002,-9.606,7.867999999999999,-0.132,13.345,6.345,12.732000000000001,2.7319999999999998,4.944,0.9440000000000001,7.8660000000000005,-2.134,9.734,0.7340000000000001,7.332999999999999,-1.6669999999999998,"Census Tract 19.01, Clark County, Nevada"
955,63,8,3,3,5,3,5,0,48,32003001902,4374,2364,2010,932,2766,676,397,535,1583,1183,384,292,3051,1438,22494,0.503073352,8694.557133,12.917,4.917,3.1289999999999996,-1.871,-3.542,-6.542000000000001,-1.949,-4.949,3.575,-1.425,19.764,16.764,9.224,9.224,3.28,-44.72,"Census Tract 19.02, Clark County, Nevada"
956,256,76,83,48,14,30,17,20,30,32003002000,4241,2297,1944,397,3201,643,192,205,1700,1501,405,238,2377,1974,31458,0.994500704,4264.451479,105.821,29.820999999999998,14.587,-2.4130000000000003,45.059,-37.941,46.472,-1.528,21.467,7.4670000000000005,32.989000000000004,2.989,14.366,-5.6339999999999995,6.752000000000001,-23.248,"Census Tract 20, Clark County, Nevada"
